Run, Time, Lon, Lat, Alt, Azimuth, Gamma, Vmag, Alpha, Roll
1,         0.00000,        -3.00000,        -3.00000,      5000.00000,        -0.00000,        -3.54002,      1000.00000,         0.00000,        -0.00000 
1,         0.11000,        -2.99996,        -2.99901,      4990.17974,         0.05561,        -3.74528,       991.70617,        -0.30250,       -31.35692 
1,         0.20000,        -2.99996,        -2.99821,      4981.79221,         0.21921,        -3.91798,       985.01806,        -0.85395,       -47.51487 
1,         0.30000,        -2.99995,        -2.99733,      4972.09552,         0.48756,        -4.11656,       977.64274,        -1.33238,       -50.85546 
1,         0.40000,        -2.99994,        -2.99646,      4961.98315,         0.79593,        -4.32878,       970.30920,        -1.56801,       -50.44707 
1,         0.50000,        -2.99993,        -2.99559,      4951.43343,         1.11362,        -4.55086,       963.04109,        -1.62499,       -50.09697 
1,         0.60000,        -2.99991,        -2.99473,      4940.43965,         1.42784,        -4.77584,       955.84656,        -1.58155,       -50.02428 
1,         0.70000,        -2.99988,        -2.99387,      4929.00901,         1.73474,        -4.99910,       948.71188,        -1.49509,       -50.02605 
1,         0.80000,        -2.99986,        -2.99303,      4917.15675,         2.03318,        -5.21830,       941.63958,        -1.40066,       -50.03091 
1,         0.90000,        -2.99982,        -2.99219,      4904.90072,         2.32366,        -5.43307,       934.62766,        -1.31482,       -50.03253 
1,         1.00000,        -2.99979,        -2.99135,      4892.25803,         2.60723,        -5.64400,       927.67291,        -1.24290,       -50.03360 
1,         1.10000,        -2.99975,        -2.99053,      4879.24380,         2.88506,        -5.85194,       920.77247,        -1.18477,       -50.03495 
1,         1.20000,        -2.99971,        -2.98971,      4865.87106,         3.15821,        -6.05769,       913.92426,        -1.13825,       -50.03642 
1,         1.30000,        -2.99966,        -2.98890,      4852.15111,         3.42760,        -6.26183,       907.12683,        -1.10085,       -50.03782 
1,         1.40000,        -2.99961,        -2.98809,      4838.09399,         3.69397,        -6.46481,       900.37926,        -1.07050,       -50.03910 
1,         1.50000,        -2.99956,        -2.98729,      4823.70876,         3.95792,        -6.66698,       893.68094,        -1.04564,       -50.04027 
1,         1.60000,        -2.99950,        -2.98650,      4809.00374,         4.21991,        -6.86860,       887.03148,        -1.02513,       -50.04138 
1,         1.70000,        -2.99944,        -2.98572,      4793.98660,         4.48032,        -7.06990,       880.43064,        -1.00818,       -50.04245 
1,         1.80000,        -2.99938,        -2.98494,      4778.66453,         4.73943,        -7.27106,       873.87826,        -0.99419,       -50.04349 
1,         1.90000,        -2.99931,        -2.98417,      4763.04428,         4.99752,        -7.47226,       867.37424,        -0.98269,       -50.04453 
1,         2.00000,        -2.99925,        -2.98340,      4747.13220,         5.25479,        -7.67364,       860.91853,        -0.97330,       -50.04555 
1,         2.11000,        -2.99917,        -2.98257,      4729.29908,         5.53707,        -7.89549,       853.87301,        -0.96503,       -50.04665 
1,         2.21000,        -2.99909,        -2.98182,      4712.79355,         5.79321,        -8.09760,       847.51868,        -0.95909,       -50.04765 
1,         2.31000,        -2.99902,        -2.98108,      4696.01423,         6.04732,        -8.29917,       841.21409,        -0.83501,       -50.03094 
1,         2.41000,        -2.99894,        -2.98034,      4678.98270,         6.26995,        -8.48205,       834.96326,        -0.39145,       -49.98538 
1,         2.51000,        -2.99886,        -2.97961,      4661.75437,         6.44649,        -8.63704,       828.74477,        -0.04580,       -49.98425 
1,         2.61000,        -2.99877,        -2.97888,      4644.37602,         6.59672,        -8.77619,       822.57374,         0.15353,       -49.99892 
1,         2.71000,        -2.99869,        -2.97816,      4626.87551,         6.72524,        -8.90234,       816.49815,         0.39233,       -49.99332 
1,         2.81000,        -2.99861,        -2.97745,      4609.28218,         6.82741,        -9.01267,       810.51702,         0.62861,       -49.98828 
1,         2.91000,        -2.99852,        -2.97674,      4591.62496,         6.90759,        -9.10985,       804.61347,         0.80440,       -49.99145 
1,         3.01000,        -2.99844,        -2.97604,      4573.92615,         6.97055,        -9.19681,       798.77446,         0.95607,       -49.99233 
1,         3.11000,        -2.99835,        -2.97535,      4556.20477,         7.01719,        -9.27412,       792.99419,         1.10032,       -49.99074 
1,         3.21000,        -2.99827,        -2.97466,      4538.47855,         7.04883,        -9.34257,       787.26772,         1.22417,       -49.99055 
1,         3.31000,        -2.99818,        -2.97397,      4520.76275,         7.06770,        -9.40355,       781.59074,         1.32924,       -49.99081 
1,         3.41000,        -2.99810,        -2.97329,      4503.07027,         7.07528,        -9.45797,       775.96047,         1.42335,       -49.99040 
1,         3.51000,        -2.99802,        -2.97262,      4485.40578,         7.05444,        -9.51681,       770.37261,         1.36597,       -18.16020 
1,         3.61000,        -2.99793,        -2.97195,      4467.76417,         7.05851,        -9.56775,       764.82673,         1.41463,       -30.05383 
1,         3.71000,        -2.99785,        -2.97128,      4450.17447,         7.07453,        -9.60740,       759.32290,         1.58862,       -30.98171 
1,         3.81000,        -2.99777,        -2.97062,      4432.63861,         7.02079,        -9.64673,       753.85770,         1.48525,        18.74079 
1,         3.91000,        -2.99769,        -2.96997,      4415.17036,         7.02222,        -9.67248,       748.44097,         1.72913,        38.65065 
1,         4.01000,        -2.99761,        -2.96931,      4397.77829,         7.07024,        -9.70856,       743.06551,         1.78700,        48.99429 
1,         4.11000,        -2.99753,        -2.96867,      4380.44256,         7.13419,        -9.74976,       737.72918,         1.89729,        50.49323 
1,         4.21000,        -2.99745,        -2.96803,      4363.17522,         7.20374,        -9.77528,       732.43120,         1.99289,        50.18939 
1,         4.31000,        -2.99737,        -2.96739,      4346.00275,         7.26768,        -9.78843,       727.17333,         1.98982,        50.00812 
1,         4.41000,        -2.99729,        -2.96676,      4328.93632,         7.32622,        -9.79887,       721.95780,         1.98453,        49.97684 
1,         4.51000,        -2.99721,        -2.96613,      4311.97647,         7.38757,        -9.80953,       716.78363,         2.00587,        49.97781 
1,         4.61000,        -2.99713,        -2.96551,      4295.12186,         7.45401,        -9.82083,       711.65033,         2.02201,        49.98215 
1,         4.71000,        -2.99705,        -2.96490,      4278.37096,         7.52372,        -9.83253,       706.55824,         2.03502,        49.98387 
1,         4.81000,        -2.99697,        -2.96428,      4261.72328,         7.59605,        -9.84364,       701.50715,         2.05278,        49.98268 
1,         4.91000,        -2.99688,        -2.96367,      4245.17964,         7.67094,        -9.85374,       696.49685,         2.06927,        49.98165 
1,         5.01000,        -2.99680,        -2.96307,      4228.74086,         7.74806,        -9.86309,       691.52744,         2.08285,        49.98131 
1,         5.11000,        -2.99672,        -2.96247,      4212.40727,         7.82736,        -9.87188,       686.59894,         2.09655,        49.98085 
1,         5.21000,        -2.99664,        -2.96188,      4196.17906,         7.90892,        -9.88012,       681.71125,         2.11033,        49.98033 
1,         5.31000,        -2.99656,        -2.96129,      4180.05638,         7.99263,        -9.88783,       676.86429,         2.12330,        49.97995 
1,         5.41000,        -2.99648,        -2.96070,      4164.03932,         8.07837,        -9.89503,       672.05800,         2.13580,        49.97954 
1,         5.51000,        -2.99639,        -2.96012,      4148.12791,         8.16605,        -9.90174,       667.29230,         2.14801,        49.97911 
1,         5.61000,        -2.99631,        -2.95954,      4132.32216,         8.25561,        -9.90798,       662.56709,         2.15975,        49.97870 
1,         5.71000,        -2.99623,        -2.95897,      4116.62202,         8.34696,        -9.91377,       657.88226,         2.17108,        49.97832 
1,         5.81000,        -2.99614,        -2.95840,      4101.02735,         8.44004,        -9.91915,       653.23771,         2.18209,        49.97794 
1,         5.91000,        -2.99606,        -2.95783,      4085.53799,         8.53479,        -9.92413,       648.63331,         2.19278,        49.97756 
1,         6.01000,        -2.99598,        -2.95727,      4070.15371,         8.63113,        -9.92877,       644.06856,         2.20260,        49.97731 
1,         6.11000,        -2.99589,        -2.95671,      4054.87418,         8.72885,        -9.93316,       639.54297,         2.21059,        49.97726 
1,         6.21000,        -2.99581,        -2.95616,      4039.69887,         8.82783,        -9.93738,       635.05648,         2.21886,        49.97696 
1,         6.31000,        -2.99572,        -2.95561,      4024.62730,         8.92813,        -9.94137,       630.60887,         2.22755,        49.97655 
1,         6.41000,        -2.99563,        -2.95507,      4009.65899,         9.02973,        -9.94516,       626.20000,         2.23584,        49.97626 
1,         6.51000,        -2.99555,        -2.95453,      3994.79342,         9.13257,        -9.94875,       621.82970,         2.24400,        49.97597 
1,         6.61000,        -2.99546,        -2.95399,      3980.03004,         9.23664,        -9.95216,       617.49782,         2.25223,        49.97565 
1,         6.71000,        -2.99538,        -2.95346,      3965.36833,         9.34194,        -9.95540,       613.20416,         2.26037,        49.97535 
1,         6.81000,        -2.99529,        -2.95293,      3950.80771,         9.44843,        -9.95847,       608.94854,         2.26841,        49.97506 
1,         6.91000,        -2.99520,        -2.95240,      3936.34761,         9.55610,        -9.96138,       604.73076,         2.27644,        49.97477 
1,         7.01000,        -2.99511,        -2.95188,      3921.98744,         9.66493,        -9.96414,       600.55063,         2.28443,        49.97448 
1,         7.11000,        -2.99503,        -2.95136,      3907.72660,         9.77491,        -9.96676,       596.40795,         2.29238,        49.97420 
1,         7.21000,        -2.99494,        -2.95085,      3893.56446,         9.88602,        -9.96925,       592.30248,         2.30031,        49.97392 
1,         7.31000,        -2.99485,        -2.95034,      3879.50041,         9.99824,        -9.97162,       588.23402,         2.30824,        49.97364 
1,         7.41000,        -2.99476,        -2.94983,      3865.53381,        10.11157,        -9.97387,       584.20235,         2.31616,        49.97337 
1,         7.51000,        -2.99467,        -2.94933,      3851.66402,        10.22600,        -9.97601,       580.20723,         2.32408,        49.97309 
1,         7.61000,        -2.99458,        -2.94883,      3837.89038,        10.34151,        -9.97805,       576.24842,         2.33202,        49.97282 
1,         7.71000,        -2.99449,        -2.94833,      3824.21224,        10.45810,        -9.97999,       572.32569,         2.33998,        49.97255 
1,         7.81000,        -2.99440,        -2.94784,      3810.62893,        10.57575,        -9.98185,       568.43878,         2.34797,        49.97229 
1,         7.91000,        -2.99431,        -2.94735,      3797.13979,        10.69447,        -9.98362,       564.58746,         2.35599,        49.97202 
1,         8.01000,        -2.99421,        -2.94687,      3783.74413,        10.81423,        -9.98531,       560.77147,         2.36406,        49.97176 
1,         8.11000,        -2.99412,        -2.94638,      3770.44130,        10.93505,        -9.98692,       556.99055,         2.37217,        49.97150 
1,         8.21000,        -2.99403,        -2.94591,      3757.23061,        11.05691,        -9.98847,       553.24444,         2.38034,        49.97124 
1,         8.31000,        -2.99394,        -2.94543,      3744.11137,        11.17982,        -9.98995,       549.53288,         2.38856,        49.97098 
1,         8.41000,        -2.99384,        -2.94496,      3731.08292,        11.30376,        -9.99138,       545.85560,         2.39685,        49.97072 
1,         8.51000,        -2.99375,        -2.94449,      3718.14456,        11.42873,        -9.99274,       542.21232,         2.40521,        49.97047 
1,         8.61000,        -2.99366,        -2.94403,      3705.29562,        11.55474,        -9.99405,       538.60279,         2.41364,        49.97021 
1,         8.71000,        -2.99356,        -2.94356,      3692.53542,        11.68178,        -9.99532,       535.02672,         2.42214,        49.96996 
1,         8.81000,        -2.99347,        -2.94311,      3679.86328,        11.80985,        -9.99653,       531.48384,         2.43073,        49.96971 
1,         8.91000,        -2.99337,        -2.94265,      3667.27853,        11.93895,        -9.99771,       527.97387,         2.43940,        49.96946 
1,         9.01000,        -2.99328,        -2.94220,      3654.78048,        12.06908,        -9.99884,       524.49654,         2.44816,        49.96921 
1,         9.11000,        -2.99318,        -2.94175,      3642.36847,        12.20024,        -9.99993,       521.05155,         2.45701,        49.96896 
1,         9.21000,        -2.99308,        -2.94130,      3630.04182,        12.33243,       -10.00099,       517.63862,         2.46596,        49.96872 
1,         9.31000,        -2.99299,        -2.94086,      3617.79988,        12.46566,       -10.00201,       514.25749,         2.47500,        49.96847 
1,         9.41000,        -2.99289,        -2.94042,      3605.64198,        12.59992,       -10.00300,       510.90785,         2.48414,        49.96823 
1,         9.51000,        -2.99279,        -2.93999,      3593.56746,        12.73521,       -10.00396,       507.58942,         2.49338,        49.96798 
1,         9.61000,        -2.99269,        -2.93955,      3581.57566,        12.87154,       -10.00489,       504.30193,         2.50272,        49.96774 
1,         9.71000,        -2.99260,        -2.93912,      3569.66595,        13.00892,       -10.00580,       501.04508,         2.51217,        49.96750 
1,         9.81000,        -2.99250,        -2.93869,      3557.83767,        13.14733,       -10.00668,       497.81858,         2.52173,        49.96726 
1,         9.91000,        -2.99240,        -2.93827,      3546.09018,        13.28680,       -10.00754,       494.62216,         2.53140,        49.96702 
1,        10.01000,        -2.99230,        -2.93785,      3534.42285,        13.42731,       -10.00838,       491.45552,         2.54118,        49.96678 
1,        10.11000,        -2.99220,        -2.93743,      3522.83506,        13.56895,       -10.00914,       488.31868,         2.55069,        49.96659 
1,        10.21000,        -2.99210,        -2.93702,      3511.32634,        13.71206,       -10.00966,       485.21426,         2.55285,        49.96739 
1,        10.31000,        -2.99200,        -2.93660,      3499.89599,        13.85581,       -10.01039,       482.14322,         2.55180,        49.96792 
1,        10.41000,        -2.99190,        -2.93619,      3488.54304,        14.00044,       -10.01120,       479.10495,         2.55491,        49.96722 
1,        10.51000,        -2.99179,        -2.93579,      3477.26679,        14.14622,       -10.01193,       476.09873,         2.55818,        49.96675 
1,        10.61000,        -2.99169,        -2.93538,      3466.06658,        14.29299,       -10.01268,       473.12424,         2.56048,        49.96661 
1,        10.71000,        -2.99159,        -2.93498,      3454.94168,        14.44074,       -10.01346,       470.18107,         2.56367,        49.96628 
1,        10.81000,        -2.99149,        -2.93458,      3443.89139,        14.58954,       -10.01423,       467.26870,         2.56742,        49.96591 
1,        10.91000,        -2.99139,        -2.93419,      3432.91505,        14.73940,       -10.01499,       464.38670,         2.57117,        49.96563 
1,        11.01000,        -2.99128,        -2.93379,      3422.01199,        14.89030,       -10.01575,       461.53466,         2.57521,        49.96534 
1,        11.11000,        -2.99118,        -2.93340,      3411.18158,        15.04226,       -10.01650,       458.71214,         2.57963,        49.96502 
1,        11.21000,        -2.99107,        -2.93301,      3400.42316,        15.19529,       -10.01724,       455.91872,         2.58428,        49.96472 
1,        11.31000,        -2.99097,        -2.93263,      3389.73614,        15.34939,       -10.01797,       453.15398,         2.58917,        49.96443 
1,        11.41000,        -2.99086,        -2.93225,      3379.11988,        15.50457,       -10.01869,       450.41752,         2.59433,        49.96413 
1,        11.51000,        -2.99076,        -2.93187,      3368.57380,        15.66083,       -10.01940,       447.70893,         2.59975,        49.96384 
1,        11.61000,        -2.99065,        -2.93149,      3358.09730,        15.81819,       -10.02010,       445.02782,         2.60540,        49.96355 
1,        11.71000,        -2.99055,        -2.93111,      3347.68980,        15.97663,       -10.02078,       442.37380,         2.61130,        49.96325 
1,        11.81000,        -2.99044,        -2.93074,      3337.35072,        16.13618,       -10.02146,       439.74648,         2.61745,        49.96297 
1,        11.91000,        -2.99033,        -2.93037,      3327.07952,        16.29683,       -10.02212,       437.14548,         2.62382,        49.96268 
1,        12.01000,        -2.99023,        -2.93000,      3316.87564,        16.45858,       -10.02277,       434.57043,         2.63043,        49.96239 
1,        12.11000,        -2.99012,        -2.92964,      3306.73854,        16.62145,       -10.02341,       432.02097,         2.63727,        49.96211 
1,        12.21000,        -2.99001,        -2.92928,      3296.66767,        16.78544,       -10.02403,       429.49672,         2.64435,        49.96183 
1,        12.31000,        -2.98990,        -2.92892,      3286.66252,        16.95054,       -10.02465,       426.99733,         2.65165,        49.96155 
1,        12.41000,        -2.98979,        -2.92856,      3276.72258,        17.11677,       -10.02525,       424.52244,         2.65917,        49.96127 
1,        12.51000,        -2.98968,        -2.92820,      3266.84733,        17.28413,       -10.02584,       422.07171,         2.66693,        49.96100 
1,        12.61000,        -2.98957,        -2.92785,      3257.03627,        17.45263,       -10.02643,       419.64480,         2.67491,        49.96072 
1,        12.71000,        -2.98946,        -2.92750,      3247.28891,        17.62226,       -10.02700,       417.24136,         2.68311,        49.96045 
1,        12.81000,        -2.98935,        -2.92715,      3237.60477,        17.79303,       -10.02756,       414.86106,         2.69153,        49.96018 
1,        12.91000,        -2.98924,        -2.92680,      3227.98337,        17.96495,       -10.02811,       412.50358,         2.70018,        49.95992 
1,        13.01000,        -2.98913,        -2.92646,      3218.42425,        18.13803,       -10.02866,       410.16858,         2.70905,        49.95965 
1,        13.11000,        -2.98902,        -2.92612,      3208.92695,        18.31225,       -10.02919,       407.85575,         2.71814,        49.95939 
1,        13.21000,        -2.98890,        -2.92578,      3199.49101,        18.48764,       -10.02972,       405.56477,         2.72746,        49.95912 
1,        13.31000,        -2.98879,        -2.92544,      3190.11599,        18.66419,       -10.03023,       403.29533,         2.73699,        49.95886 
1,        13.41000,        -2.98868,        -2.92511,      3180.80145,        18.84191,       -10.03074,       401.04712,         2.74675,        49.95860 
1,        13.51000,        -2.98857,        -2.92477,      3171.54697,        19.02081,       -10.03125,       398.81984,         2.75673,        49.95835 
1,        13.61000,        -2.98845,        -2.92444,      3162.35211,        19.20088,       -10.03174,       396.61319,         2.76693,        49.95809 
1,        13.71000,        -2.98834,        -2.92412,      3153.21648,        19.38214,       -10.03223,       394.42687,         2.77736,        49.95784 
1,        13.81000,        -2.98822,        -2.92379,      3144.13967,        19.56480,       -10.03259,       392.26065,         2.78669,        49.95776 
1,        13.91000,        -2.98811,        -2.92346,      3135.12157,        19.74918,       -10.03265,       390.11525,         2.78334,        49.95935 
1,        14.01000,        -2.98799,        -2.92314,      3126.16165,        19.93400,       -10.03312,       387.99184,         2.77569,        49.96040 
1,        14.11000,        -2.98788,        -2.92282,      3117.25909,        20.11959,       -10.03382,       385.88981,         2.77434,        49.95966 
1,        14.21000,        -2.98776,        -2.92251,      3108.41343,        20.30647,       -10.03445,       383.80831,         2.77437,        49.95912 
1,        14.31000,        -2.98764,        -2.92219,      3099.62429,        20.49447,       -10.03511,       381.74718,         2.77284,        49.95917 
1,        14.41000,        -2.98753,        -2.92188,      3090.89117,        20.68347,       -10.03587,       379.70622,         2.77203,        49.95907 
1,        14.51000,        -2.98741,        -2.92156,      3082.21362,        20.87362,       -10.03666,       377.68503,         2.77246,        49.95880 
1,        14.61000,        -2.98729,        -2.92125,      3073.59123,        21.06495,       -10.03746,       375.68324,         2.77314,        49.95863 
1,        14.71000,        -2.98717,        -2.92095,      3065.02361,        21.25745,       -10.03827,       373.70060,         2.77403,        49.95850 
1,        14.81000,        -2.98705,        -2.92064,      3056.51036,        21.45111,       -10.03911,       371.73680,         2.77545,        49.95834 
1,        14.91000,        -2.98693,        -2.92034,      3048.05110,        21.64599,       -10.03995,       369.79154,         2.77731,        49.95817 
1,        15.01000,        -2.98681,        -2.92004,      3039.64548,        21.84207,       -10.04080,       367.86455,         2.77947,        49.95802 
1,        15.11000,        -2.98669,        -2.91974,      3031.29313,        22.03938,       -10.04164,       365.95553,         2.78198,        49.95788 
1,        15.21000,        -2.98657,        -2.91944,      3022.99371,        22.23791,       -10.04249,       364.06422,         2.78483,        49.95773 
1,        15.31000,        -2.98645,        -2.91914,      3014.74689,        22.43769,       -10.04333,       362.19034,         2.78800,        49.95759 
1,        15.41000,        -2.98633,        -2.91885,      3006.55234,        22.63871,       -10.04416,       360.33364,         2.79146,        49.95745 
1,        15.51000,        -2.98621,        -2.91856,      2998.40974,        22.84099,       -10.04499,       358.49385,         2.79522,        49.95731 
1,        15.61000,        -2.98609,        -2.91827,      2990.31877,        23.04453,       -10.04581,       356.67072,         2.79927,        49.95718 
1,        15.71000,        -2.98596,        -2.91798,      2982.27914,        23.24934,       -10.04663,       354.86401,         2.80359,        49.95705 
1,        15.81000,        -2.98584,        -2.91769,      2974.29054,        23.45543,       -10.04743,       353.07345,         2.80818,        49.95692 
1,        15.91000,        -2.98572,        -2.91741,      2966.35269,        23.66279,       -10.04823,       351.29883,         2.81303,        49.95679 
1,        16.01000,        -2.98559,        -2.91713,      2958.46530,        23.87144,       -10.04902,       349.53989,         2.81814,        49.95667 
1,        16.11000,        -2.98547,        -2.91685,      2950.62809,        24.08138,       -10.04980,       347.79640,         2.82350,        49.95654 
1,        16.21000,        -2.98535,        -2.91657,      2942.84079,        24.29262,       -10.05057,       346.06814,         2.82911,        49.95642 
1,        16.31000,        -2.98522,        -2.91629,      2935.10309,        24.50470,       -10.05159,       344.35777,         2.83730,        49.95604 
1,        16.41000,        -2.98510,        -2.91601,      2927.41381,        24.71657,       -10.05344,       342.68369,         2.87747,        49.95191 
1,        16.51000,        -2.98497,        -2.91574,      2919.77241,        24.93187,       -10.05407,       341.04465,         2.93074,        49.94896 
1,        16.61000,        -2.98484,        -2.91547,      2912.17915,        25.14971,       -10.05400,       339.44168,         2.96850,        49.95048 
1,        16.71000,        -2.98472,        -2.91520,      2904.63342,        25.36880,       -10.05395,       337.87896,         3.00333,        49.95157 
1,        16.81000,        -2.98459,        -2.91493,      2897.13448,        25.58965,       -10.05363,       336.35528,         3.04161,        49.95138 
1,        16.91000,        -2.98446,        -2.91466,      2889.68183,        25.81231,       -10.05299,       334.86918,         3.07728,        49.95165 
1,        17.01000,        -2.98433,        -2.91440,      2882.27490,        26.03641,       -10.05224,       333.41921,         3.11157,        49.95202 
1,        17.11000,        -2.98420,        -2.91414,      2874.91305,        26.26199,       -10.05134,       332.00406,         3.14650,        49.95211 
1,        17.21000,        -2.98408,        -2.91387,      2867.59574,        26.48911,       -10.05025,       330.62246,         3.18112,        49.95225 
1,        17.31000,        -2.98395,        -2.91361,      2860.32244,        26.71770,       -10.04901,       329.27320,         3.21498,        49.95248 
1,        17.41000,        -2.98382,        -2.91336,      2853.09265,        26.94770,       -10.04765,       327.95513,         3.24856,        49.95269 
1,        17.51000,        -2.98369,        -2.91310,      2845.90585,        27.17911,       -10.04615,       326.66716,         3.28194,        49.95286 
1,        17.61000,        -2.98355,        -2.91284,      2838.76157,        27.41192,       -10.04451,       325.40823,         3.31497,        49.95306 
1,        17.71000,        -2.98342,        -2.91259,      2831.65936,        27.64611,       -10.04275,       324.17735,         3.34767,        49.95327 
1,        17.80000,        -2.98330,        -2.91236,      2825.30299,        27.85804,       -10.04107,       323.09276,         3.37688,        49.95345 
1,        17.90000,        -2.98317,        -2.91211,      2818.27953,        28.09480,       -10.03907,       321.91257,         3.40910,        49.95365 
1,        18.00000,        -2.98304,        -2.91186,      2811.29694,        28.33290,       -10.03696,       320.75778,         3.44104,        49.95386 
1,        18.10000,        -2.98290,        -2.91161,      2804.35483,        28.57232,       -10.03472,       319.62755,         3.47274,        49.95407 
1,        18.20000,        -2.98277,        -2.91136,      2797.45286,        28.81306,       -10.03237,       318.52105,         3.50421,        49.95428 
1,        18.30000,        -2.98263,        -2.91112,      2790.59067,        29.05511,       -10.02989,       317.43753,         3.53544,        49.95449 
1,        18.40000,        -2.98250,        -2.91087,      2783.76796,        29.29846,       -10.02728,       316.37625,         3.56646,        49.95471 
1,        18.50000,        -2.98236,        -2.91063,      2776.98441,        29.54311,       -10.02455,       315.33648,         3.59727,        49.95492 
1,        18.60000,        -2.98222,        -2.91039,      2770.23975,        29.78906,       -10.02169,       314.31756,         3.62788,        49.95515 
1,        18.70000,        -2.98209,        -2.91015,      2763.53370,        30.03629,       -10.01869,       313.31882,         3.65829,        49.95537 
1,        18.80000,        -2.98195,        -2.90991,      2756.86601,        30.28466,       -10.01564,       312.33987,         3.68949,        49.95546 
1,        18.90000,        -2.98181,        -2.90967,      2750.23631,        30.53402,       -10.01260,       311.38097,         3.72740,        49.95479 
1,        19.00000,        -2.98167,        -2.90944,      2743.64438,        30.78503,       -10.00917,       310.44148,         3.76812,        49.95436 
1,        19.10000,        -2.98153,        -2.90920,      2737.09020,        31.03760,       -10.00542,       309.52071,         3.80635,        49.95467 
1,        19.20000,        -2.98139,        -2.90897,      2730.57363,        31.29146,       -10.00150,       308.61803,         3.84328,        49.95505 
1,        19.30000,        -2.98125,        -2.90874,      2724.09448,        31.54660,        -9.99739,       307.73282,         3.88088,        49.95517 
1,        19.40000,        -2.98111,        -2.90850,      2717.65261,        31.80310,        -9.99306,       306.86448,         3.91896,        49.95524 
1,        19.50000,        -2.98096,        -2.90827,      2711.24794,        32.06098,        -9.98847,       306.01241,         3.95693,        49.95537 
1,        19.60000,        -2.98082,        -2.90805,      2704.88037,        32.32020,        -9.98366,       305.17608,         3.99483,        49.95553 
1,        19.70000,        -2.98068,        -2.90782,      2698.54983,        32.58076,        -9.97860,       304.35495,         4.03296,        49.95565 
1,        19.80000,        -2.98053,        -2.90759,      2692.25625,        32.84270,        -9.97328,       303.54850,         4.07143,        49.95575 
1,        19.90000,        -2.98039,        -2.90737,      2685.99959,        33.10602,        -9.96769,       302.75624,         4.11021,        49.95585 
1,        20.00000,        -2.98024,        -2.90714,      2679.77986,        33.37075,        -9.96180,       301.97766,         4.14937,        49.95594 
1,        20.10000,        -2.98010,        -2.90692,      2673.59704,        33.63691,        -9.95560,       301.21231,         4.18900,        49.95603 
1,        20.20000,        -2.97995,        -2.90670,      2667.45119,        33.90453,        -9.94907,       300.45972,         4.22919,        49.95610 
1,        20.30000,        -2.97980,        -2.90648,      2661.34234,        34.17365,        -9.94217,       299.71944,         4.27004,        49.95616 
1,        20.40000,        -2.97965,        -2.90626,      2655.27060,        34.44432,        -9.93487,       298.99103,         4.31166,        49.95620 
1,        20.50000,        -2.97950,        -2.90604,      2649.23609,        34.71658,        -9.92715,       298.27406,         4.35419,        49.95623 
1,        20.60000,        -2.97935,        -2.90583,      2643.23894,        34.99051,        -9.91894,       297.56808,         4.39777,        49.95623 
1,        20.70000,        -2.97920,        -2.90561,      2637.27936,        35.26616,        -9.91022,       296.87268,         4.44258,        49.95622 
1,        20.80000,        -2.97905,        -2.90540,      2631.35768,        35.54411,        -9.90065,       296.18488,         4.47997,        49.95703 
1,        20.90000,        -2.97890,        -2.90518,      2625.47426,        35.82325,        -9.89092,       295.50261,         4.49715,        49.95935 
1,        21.00000,        -2.97874,        -2.90497,      2619.62882,        36.10199,        -9.88193,       294.82655,         4.50501,        49.96103 
1,        21.10000,        -2.97859,        -2.90476,      2613.82068,        36.38018,        -9.87377,       294.15673,         4.51627,        49.96118 
1,        21.20000,        -2.97844,        -2.90455,      2608.04932,        36.65841,        -9.86609,       293.49277,         4.53461,        49.96057 
1,        21.30000,        -2.97828,        -2.90434,      2602.31451,        36.93724,        -9.85854,       292.83427,         4.55767,        49.96005 
1,        21.40000,        -2.97813,        -2.90414,      2596.61616,        37.21693,        -9.85099,       292.18098,         4.58247,        49.95989 
1,        21.50000,        -2.97797,        -2.90393,      2590.95425,        37.49755,        -9.84340,       291.53276,         4.60770,        49.95994 
1,        21.60000,        -2.97781,        -2.90373,      2585.32878,        37.77912,        -9.83576,       290.88948,         4.63338,        49.96002 
1,        21.70000,        -2.97766,        -2.90352,      2579.73976,        38.06169,        -9.82804,       290.25101,         4.65989,        49.96006 
1,        21.80000,        -2.97750,        -2.90332,      2574.18723,        38.34533,        -9.82020,       289.61721,         4.68741,        49.96007 
1,        21.90000,        -2.97734,        -2.90312,      2568.67127,        38.63012,        -9.81219,       288.98793,         4.71593,        49.96007 
1,        22.00000,        -2.97718,        -2.90292,      2563.19198,        38.91614,        -9.80395,       288.36301,         4.74531,        49.96009 
1,        22.10000,        -2.97702,        -2.90272,      2557.74952,        39.20345,        -9.79544,       287.74231,         4.77546,        49.96012 
1,        22.20000,        -2.97686,        -2.90252,      2552.34404,        39.49211,        -9.78664,       287.12570,         4.80632,        49.96017 
1,        22.30000,        -2.97670,        -2.90233,      2546.97573,        39.78216,        -9.77751,       286.51304,         4.83787,        49.96022 
1,        22.40000,        -2.97653,        -2.90213,      2541.64423,        40.07755,        -9.77084,       285.90437,         4.84991,        47.87263 
1,        22.50000,        -2.97637,        -2.90194,      2536.35146,        40.35802,        -9.75133,       285.30551,         4.63625,        44.96043 
1,        22.60000,        -2.97621,        -2.90175,      2531.09893,        40.59425,        -9.73528,       284.72721,         4.20206,        42.70590 
